Year,EEZID,countrycode,GDP_SSP1,GDP_SSP3,GDP_SSP5,Population_SSP1,Population_SSP3,Population_SSP5,SeafoodConsumption_SSP1,SeafoodConsumption_SSP3,SeafoodConsumption_SSP5
2084,222,SLV,51432.4,16614.4,75591.8,175482.6108,1593455.65,99204.96909,8.073425813,5.951609061,8.95746172
2085,222,SLV,52437,16822,77464,170995.3046,1599306.322,95899.83044,8.11567746,5.971585053,9.016791966
2086,222,SLV,53516,17035.2,79584,166970.0062,1605854.868,93131.28983,8.160404972,5.991913417,9.082724174
2087,222,SLV,54595,17248.4,81704,162944.7079,1612403.415,90362.74923,8.204478783,6.012056857,9.14738616
2088,222,SLV,55674,17461.6,83824,158919.4096,1618951.962,87594.20862,8.247921088,6.032019309,9.210834424
2089,222,SLV,56753,17674.8,85944,154894.1113,1625500.508,84825.66801,8.290752917,6.051804581,9.2731216
2090,222,SLV,57832,17888,88064,150868.813,1632049.055,82057.1274,8.332994215,6.071416353,9.334296806
2091,222,SLV,59000.4,18109.4,90493.8,147242.7251,1639378.763,79739.74803,8.378091364,6.091602605,9.403103174
2092,222,SLV,60168.8,18330.8,92923.6,143616.6372,1646708.471,77422.36866,8.422541061,6.111609456,9.4705735
2093,222,SLV,61337.2,18552.2,95353.4,139990.5492,1654038.179,75104.9893,8.466364908,6.131440637,9.536767669
2094,222,SLV,62505.6,18773.6,97783.2,136364.4613,1661367.887,72787.60993,8.509583392,6.151099761,9.601741435
2095,222,SLV,63674,18995,100213,132738.3734,1668697.594,70470.23056,8.552215959,6.170590324,9.665546805
2096,222,SLV,64919.2,19225.8,102961,129504.555,1676976.774,68553.07201,8.597026624,6.190732604,9.736361003
2097,222,SLV,66164.4,19456.6,105709,126270.7366,1685255.954,66635.91346,8.641214034,6.210699095,9.805808326
2098,222,SLV,67409.6,19687.4,108457,123036.9182,1693535.134,64718.75492,8.684798348,6.230493389,9.873949687
2099,222,SLV,68654.8,19918.2,111205,119803.0998,1701814.313,62801.59637,8.727798713,6.250118965,9.940841822
2100,222,SLV,69900,20149,113953,116569.2814,1710093.493,60884.43782,8.770233335,6.26957919,10.00653767
1981,678,STP,662.3599559,662.3599559,662.3599559,98964.509,98964.509,98964.509,29.18960131,29.18960131,29.18960131
1982,678,STP,656.083348,656.083348,656.083348,101318.008,101318.008,101318.008,29.11470335,29.11470335,29.11470335
1983,678,STP,638.9064884,638.9064884,638.9064884,103671.507,103671.507,103671.507,28.90702347,28.90702347,28.90702347
1984,678,STP,609.4682091,609.4682091,609.4682091,106025.006,106025.006,106025.006,28.54140928,28.54140928,28.54140928
1985,678,STP,615.6038177,615.6038177,615.6038177,108378.505,108378.505,108378.505,28.61865863,28.61865863,28.61865863
1986,678,STP,620.4984658,620.4984658,620.4984658,110732.004,110732.004,110732.004,28.67988176,28.67988176,28.67988176
1987,678,STP,624.9010513,624.9010513,624.9010513,113085.503,113085.503,113085.503,28.73464956,28.73464956,28.73464956
1988,678,STP,638.8754098,638.8754098,638.8754098,115439.002,115439.002,115439.002,28.90664404,28.90664404,28.90664404
1989,678,STP,631.4445227,631.4445227,631.4445227,117792.501,117792.501,117792.501,28.81553162,28.81553162,28.81553162
1990,678,STP,640.2036902,640.2036902,640.2036902,120146,120146,120146,28.92284887,28.92284887,28.92284887
1991,678,STP,653.6686031,653.6686031,653.6686031,122144.5,122144.5,122144.5,29.08574914,29.08574914,29.08574914
1992,678,STP,639.0928093,639.0928093,639.0928093,124143,124143,124143,28.90929797,28.90929797,28.90929797
1993,678,STP,620.1150458,620.1150458,620.1150458,126141.5,126141.5,126141.5,28.67509863,28.67509863,28.67509863
1994,678,STP,612.0023859,612.0023859,612.0023859,128140,128140,128140,28.57338393,28.57338393,28.57338393
1995,678,STP,631.6208954,631.6208954,631.6208954,130138.5,130138.5,130138.5,28.81770323,28.81770323,28.81770323
1996,678,STP,640.9916868,640.9916868,640.9916868,132137,132137,132137,28.93245073,28.93245073,28.93245073
1997,678,STP,631.5610395,631.5610395,631.5610395,134135.5,134135.5,134135.5,28.81696629,28.81696629,28.81696629
1998,678,STP,637.7312441,637.7312441,637.7312441,136134,136134,136134,28.89266564,28.89266564,28.89266564
1999,678,STP,620.3090577,620.3090577,620.3090577,138132.5,138132.5,138132.5,28.67751918,28.67751918,28.67751918
2000,678,STP,614.624153,614.624153,614.624153,140131,140131,140131,28.60636216,28.60636216,28.60636216
2001,678,STP,524.6874217,524.6874217,524.6874217,142657.6,142657.6,142657.6,27.41084078,27.41084078,27.41084078
2002,678,STP,605.0327494,605.0327494,605.0327494,145184.2,145184.2,145184.2,28.48521101,28.48521101,28.48521101
2003,678,STP,678.6940562,678.6940562,678.6940562,147710.8,147710.8,147710.8,29.38211408,29.38211408,29.38211408
2004,678,STP,745.3136577,745.3136577,745.3136577,150237.4,150237.4,150237.4,30.13394581,30.13394581,30.13394581
2005,678,STP,866.5074511,866.5074511,866.5074511,152764,152764,152764,31.3842936,31.3842936,31.3842936
2006,678,STP,883.0666981,883.0666981,883.0666981,155206.7776,155206.7776,155206.7776,31.54501584,31.54501584,31.54501584
2007,678,STP,896.8546188,896.8546188,896.8546188,157718.0925,157718.0925,157718.0925,31.67716922,31.67716922,31.67716922
2008,678,STP,1098.767934,1098.767934,1098.767934,160229.4075,160229.4075,160229.4075,33.461216,33.461216,33.461216
2009,678,STP,1067.917334,1067.917334,1067.917334,162740.7224,162740.7224,162740.7224,33.20506035,33.20506035,33.20506035
2010,678,STP,1758,1758,1758,38421.17429,38421.17429,38421.17429,37.98560857,37.98560857,37.98560857
2011,678,STP,1950,1949,1949.8,37798.32772,38321.16991,37757.74503,39.06303979,39.0576333,39.06195865
2012,678,STP,2142,2140,2141.6,37175.48114,38221.16553,37094.31576,40.06557045,40.05547251,40.06355142
2013,678,STP,2334,2331,2333.4,36552.63457,38121.16115,36430.88649,41.00447508,40.99024661,41.00163046
2014,678,STP,2526,2522,2525.2,35929.78799,38021.15677,35767.45722,41.88856286,41.87065367,41.88498268
2015,678,STP,2718,2713,2717,35306.94141,37921.15239,35104.02796,42.72485996,42.7036375,42.72061775
2016,678,STP,3264,3237,3276.4,34688.22053,38089.38127,34383.51038,44.88827738,44.78777759,44.93422952
2017,678,STP,3810,3761,3835.8,34069.49966,38257.61016,33662.9928,46.80144313,46.63825723,46.88675038
2018,678,STP,4356,4285,4395.2,33450.77878,38425.83904,32942.47523,48.52368683,48.30898879,48.6411314
2019,678,STP,4902,4809,4954.6,32832.0579,38594.06792,32221.95765,50.09478754,49.83654029,50.23926948
2020,678,STP,5448,5333,5514,32213.33702,38762.29681,31501.44007,51.54283742,51.24696339,51.71058885
2021,678,STP,5973.6,5684.6,6115.2,31584.08989,39136.99553,30763.18118,52.83984981,52.13751007,53.17494462
2022,678,STP,6499.2,6036.2,6716.4,30954.84276,39511.69425,30024.92229,54.05601785,52.98869945,54.53765109
2023,678,STP,7024.8,6387.8,7317.6,30325.59562,39886.39297,29286.6634,55.20235011,53.8044192,55.81398865
2024,678,STP,7550.4,6739.4,7918.8,29696.34849,40261.09169,28548.40451,56.28766106,54.58798356,57.01590054
2025,678,STP,8076,7091,8520,29067.10136,40635.7904,27810.14562,57.31912815,55.34224302,58.15291539
2026,678,STP,8789.6,7431.8,9435.6,28501.21906,41086.12918,27104.88037,58.643822,56.04770222,59.7768989
2027,678,STP,9503.2,7772.6,10351.2,27935.33677,41536.46796,26399.61512,59.89215942,56.72992063,61.28956998
2028,678,STP,10216.8,8113.4,11266.8,27369.45447,41986.80673,25694.34986,61.07381186,57.39063451,62.70746895
2029,678,STP,10930.4,8454.2,12182.4,26803.57218,42437.14551,24989.08461,62.19664868,58.03138391,64.04356221
2030,678,STP,11644,8795,13098,26237.68988,42887.48429,24283.81936,63.26716685,58.65354168,65.30822042
2031,678,STP,12538.4,9105.4,14278.4,25703.38105,43348.77574,23666.46795,64.54326819,59.20506438,66.84668905
2032,678,STP,13432.8,9415.8,15458.8,25169.07223,43810.06719,23049.11654,65.75453237,59.74302504,68.29490235
2033,678,STP,14327.2,9726.2,16639.2,24634.7634,44271.35865,22431.76513,66.90826084,60.26818822,69.66448058
2034,678,STP,15221.6,10036.6,17819.6,24100.45457,44732.6501,21814.41372,68.01053638,60.78125263,70.96484559
2035,678,STP,16116,10347,19000,23566.14575,45193.94156,21197.06231,69.06648512,61.28285859,72.20375248
2036,678,STP,17149.2,10657.8,20389,23063.67842,45650.16512,20608.46994,70.23431655,61.77422018,73.59159665
2037,678,STP,18182.4,10968.6,21778,22561.2111,46106.38869,20019.87757,71.35184729,62.25522791,74.91202563
2038,678,STP,19215.6,11279.4,23167,22058.74377,46562.61225,19431.2852,72.42392672,62.72638432,76.17231803
2039,678,STP,20248.8,11590.2,24556,21556.27644,47018.83582,18842.69283,73.45470522,63.18815448,77.37858483
2040,678,STP,21282,11901,25945,21053.80912,47475.05938,18254.10046,74.44776495,63.64096973,78.53601117
2041,678,STP,22427.8,12210.2,27464.4,20582.97242,47915.33147,17736.73115,75.50870345,64.08296515,79.75139146
2042,678,STP,23573.6,12519.4,28983.8,20112.13572,48355.60355,17219.36184,76.53077235,64.51686201,80.91862264
2043,678,STP,24719.4,12828.6,30503.2,19641.29903,48795.87563,16701.99253,77.51718561,64.94300335,82.04199322
2044,678,STP,25865.2,13137.8,32022.6,19170.46233,49236.14772,16184.62322,78.47075688,65.36170979,83.12521836
2045,678,STP,27011,13447,33542,18699.62563,49676.4198,15667.25391,79.39396466,65.77328157,84.17153969
2046,678,STP,28232,13756.2,35189.8,18276.76271,50093.71167,15209.44446,80.34681025,66.1780002,85.26786925
2047,678,STP,29453,14065.4,36837.6,17853.89978,50511.00354,14751.63501,81.27002399,66.57613006,86.32733008
2048,678,STP,30674,14374.6,38485.4,17431.03686,50928.2954,14293.82556,82.16570059,66.96791979,87.35273135
2049,678,STP,31895,14683.8,40133.2,17008.17393,51345.58727,13836.01612,83.03571025,67.35360354,88.34655865
2050,678,STP,33116,14993,41781,16585.31101,51762.87914,13378.20667,83.88173026,67.7334021,89.31102288
2051,678,STP,34412.2,15301.6,43601.2,16204.14042,52152.59379,12971.20886,84.75528871,68.10680329,90.34463221
2052,678,STP,35708.4,15610.2,45421.4,15822.96984,52542.30843,12564.21104,85.60514157,68.47474565,91.34719852
2053,678,STP,37004.6,15918.8,47241.6,15441.79925,52932.02308,12157.21323,86.43275875,68.83741457,92.32084411
2054,678,STP,38300.8,16227.4,49061.8,15060.62867,53321.73773,11750.21542,87.23947127,69.19498569,93.26747097
2055,678,STP,39597,16536,50882,14679.45808,53711.45237,11343.21761,88.02648864,69.54762561,94.18879092
2056,678,STP,40936.4,16822.2,52884.8,14333.98516,54107.67451,10979.29371,88.82021556,69.87039964,95.17513666
2057,678,STP,42275.8,17108.4,54887.6,13988.51223,54503.89665,10615.36982,89.59520037,70.18918857,96.13457296
2058,678,STP,43615.2,17394.6,56890.4,13643.03931,54900.11879,10251.44592,90.352459,70.50410705,97.06877701
2059,678,STP,44954.6,17680.8,58893.2,13297.56638,55296.34092,9887.522025,91.09292308,70.81526463,97.97926674
2060,678,STP,46294,17967,60896,12952.09346,55692.56306,9523.59813,91.81744927,71.12276601,98.86742079
2061,678,STP,47572.2,18266.2,62896.2,12666.17609,56018.46623,9239.012768,92.49473396,71.44043457,99.73338299
2062,678,STP,48850.4,18565.4,64896.4,12380.25872,56344.3694,8954.427406,93.15885872,71.7543262,100.5794644
2063,678,STP,50128.6,18864.6,66896.6,12094.34135,56670.27257,8669.842044,93.81041378,72.06454561,101.4067137
2064,678,STP,51406.8,19163.8,68896.8,11808.42399,56996.17574,8385.256682,94.44994867,72.37119299,102.2160948
2065,678,STP,52685,19463,70897,11522.50662,57322.07891,8100.67132,95.07797592,72.6743643,103.008496
2066,678,STP,53998.4,19746.6,72919.4,11259.67312,57687.716,7867.330292,95.71181409,72.95860305,103.7932656
2067,678,STP,55311.8,20030.2,74941.8,10996.83961,58053.35308,7633.989264,96.33449336,73.23987654,104.5623001
2068,678,STP,56625.2,20313.8,76964.2,10734.00611,58418.99017,7400.648236,96.94646833,73.51825706,105.316327
2069,678,STP,57938.6,20597.4,78986.6,10471.1726,58784.62726,7167.307208,97.54816501,73.79381412,106.0560225
2070,678,STP,59252,20881,81009,10208.3391,59150.26435,6933.96618,98.13998327,74.06661465,106.7820155
2071,678,STP,60475.6,21193.4,83261.2,9989.470166,59443.72635,6730.808585,98.68278008,74.36400491,107.5750901
2072,678,STP,61699.2,21505.8,85513.4,9770.601234,59737.18836,6527.650991,99.21761617,74.65821139,108.352652
2073,678,STP,62922.8,21818.2,87765.6,9551.732303,60030.65036,6324.493396,99.74476276,74.9493137,109.1154015
2074,678,STP,64146.4,22130.6,90017.8,9332.863371,60324.11236,6121.335802,100.2644768,75.23738833,109.8639902
2075,678,STP,65370,22443,92270,9113.994439,60617.57437,5918.178207,100.7770018,75.52250886,110.5990257
2076,678,STP,66719,22743,94592.6,8910.21384,60949.36066,5762.837965,101.3339977,75.79359741,111.3434421
2077,678,STP,68068,23043,96915.2,8706.43324,61281.14695,5607.497723,101.8828302,76.06208741,112.0746296
2078,678,STP,69417,23343,99237.8,8502.652641,61612.93325,5452.157481,102.4237772,76.32803712,112.793132
2079,678,STP,70766,23643,101560.4,8298.872042,61944.71954,5296.817239,102.957102,76.59150276,113.4994588
2080,678,STP,72115,23943,103883,8095.091442,62276.50583,5141.476997,103.4830543,76.85253861,114.1940877
2081,678,STP,73410.8,24237.8,106387.2,7925.034048,62608.67578,5014.982434,103.9815431,77.10673367,114.9304383
2082,678,STP,74706.6,24532.6,108891.4,7754.976654,62940.84572,4888.487871,104.4736479,77.35868117,115.6542398
2083,678,STP,76002.4,24827.4,111395.6,7584.91926,63273.01566,4761.993308,104.9595592,77.60842767,116.3659875
2084,678,STP,77298.2,25122.2,113899.8,7414.861866,63605.1856,4635.498745,105.4394586,77.85601816,117.0661465
2085,678,STP,78594,25417,116404,7244.804472,63937.35554,4509.004182,105.9135193,78.10149625,117.7551541
2086,678,STP,80040.2,25706,119363.6,7084.389623,64269.94702,4397.260775,106.4359113,78.34013496,118.555645
2087,678,STP,81486.4,25995,122323.2,6923.974774,64602.53849,4285.517368,106.9514563,78.57682268,119.3417719
2088,678,STP,82932.6,26284,125282.8,6763.559926,64935.12997,4173.773961,107.460363,78.81159678,120.1141311
2089,678,STP,84378.8,26573,128242.4,6603.145077,65267.72145,4062.030554,107.9628306,79.04449353,120.8732806
2090,678,STP,85825,26862,131202,6442.730228,65600.31292,3950.287147,108.4590488,79.27554812,121.6197434
2091,678,STP,87188.8,27150.8,134344.2,6308.862998,65933.36384,3860.035061,108.9214315,79.50463668,122.3989243
2092,678,STP,88552.6,27439.6,137486.4,6174.995768,66266.41475,3769.782974,109.378563,79.73195282,123.1649099
2093,678,STP,89916.4,27728.4,140628.6,6041.128539,66599.46567,3679.530888,109.8305825,79.95752871,123.9182175
2094,678,STP,91280.2,28017.2,143770.8,5907.261309,66932.51658,3589.278801,110.2776234,80.1813956,124.6593335
2095,678,STP,92644,28306,146913,5773.394079,67265.56749,3499.026714,110.7198136,80.40358384,125.3887153
2096,678,STP,94030.2,28600.8,150140.8,5653.642671,67598.59313,3426.697044,111.1644226,80.62868751,126.1262014
2097,678,STP,95416.4,28895.6,153368.6,5533.891263,67931.61876,3354.367374,111.6042711,80.85210335,126.8522001
2098,678,STP,96802.6,29190.4,156596.4,5414.139856,68264.64439,3282.037704,112.0394783,81.07386105,127.5671266
2099,678,STP,98188.8,29485.2,159824.2,5294.388448,68597.67002,3209.708033,112.4701586,81.29398947,128.2713727
2100,678,STP,99575,29780,163052,5174.63704,68930.69565,3137.378363,112.8964219,81.5125167,128.9653091
1981,740,SUR,2468.463916,2468.463916,2468.463916,369863.53,369863.53,369863.53,12.99405726,12.99405726,12.99405726
1982,740,SUR,2535.187853,2535.187853,2535.187853,373977.36,373977.36,373977.36,13.08791316,13.08791316,13.08791316
1983,740,SUR,2356.320951,2356.320951,2356.320951,378091.19,378091.19,378091.19,12.83205228,12.83205228,12.83205228
1984,740,SUR,2368.856122,2368.856122,2368.856122,382205.02,382205.02,382205.02,12.85043683,12.85043683,12.85043683
1985,740,SUR,2368.176911,2368.176911,2368.176911,386318.85,386318.85,386318.85,12.8494425,12.8494425,12.8494425
1986,740,SUR,2381.461485,2381.461485,2381.461485,390432.68,390432.68,390432.68,12.86885283,12.86885283,12.86885283
1987,740,SUR,2571.92871,2571.92871,2571.92871,394546.51,394546.51,394546.51,13.13882602,13.13882602,13.13882602
1988,740,SUR,2985.489134,2985.489134,2985.489134,398660.34,398660.34,398660.34,13.67824349,13.67824349,13.67824349
1989,740,SUR,1366.458063,1366.458063,1366.458063,402774.17,402774.17,402774.17,11.07751156,11.07751156,11.07751156
1990,740,SUR,958.6146981,958.6146981,958.6146981,406888,406888,406888,10.06700041,10.06700041,10.06700041
1991,740,SUR,1084.974758,1084.974758,1084.974758,412883.68,412883.68,412883.68,10.40904201,10.40904201,10.40904201
1992,740,SUR,961.8333314,961.8333314,961.8333314,418879.36,418879.36,418879.36,10.07610999,10.07610999,10.07610999
1993,740,SUR,1001.716482,1001.716482,1001.716482,424875.04,424875.04,424875.04,10.18718484,10.18718484,10.18718484
1994,740,SUR,1391.600964,1391.600964,1391.600964,430870.72,430870.72,430870.72,11.13214614,11.13214614,11.13214614
1995,740,SUR,1565.212023,1565.212023,1565.212023,436866.4,436866.4,436866.4,11.49096227,11.49096227,11.49096227
1996,740,SUR,1921.879712,1921.879712,1921.879712,442862.08,442862.08,442862.08,12.14544001,12.14544001,12.14544001
1997,740,SUR,2027.738979,2027.738979,2027.738979,448857.76,448857.76,448857.76,12.32243836,12.32243836,12.32243836
1998,740,SUR,2415.77884,2415.77884,2415.77884,454853.44,454853.44,454853.44,12.91863123,12.91863123,12.91863123
1999,740,SUR,2045.377836,2045.377836,2045.377836,460849.12,460849.12,460849.12,12.35127093,12.35127093,12.35127093
2000,740,SUR,2012.260287,2012.260287,2012.260287,466844.8,466844.8,466844.8,12.29698556,12.29698556,12.29698556
2001,740,SUR,1750.558371,1750.558371,1750.558371,472623.8,472623.8,472623.8,11.84326475,11.84326475,11.84326475
2002,740,SUR,2267.721066,2267.721066,2267.721066,478403.7,478403.7,478403.7,12.70002927,12.70002927,12.70002927
2003,740,SUR,2611.356086,2611.356086,2611.356086,484182.7,484182.7,484182.7,13.19287435,13.19287435,13.19287435
2004,740,SUR,3006.189322,3006.189322,3006.189322,489962.6,489962.6,489962.6,13.70377024,13.70377024,13.70377024
2005,740,SUR,3590.626616,3590.626616,3590.626616,495740.5,495740.5,495740.5,14.37669668,14.37669668,14.37669668
2006,740,SUR,5197.93993,5197.93993,5197.93993,501168.8377,501168.8377,501168.8377,15.88588886,15.88588886,15.88588886
2007,740,SUR,5744.424776,5744.424776,5744.424776,506820.6181,506820.6181,506820.6181,16.32024241,16.32024241,16.32024241
2008,740,SUR,6831.956321,6831.956321,6831.956321,512472.3986,512472.3986,512472.3986,17.10192487,17.10192487,17.10192487
2009,740,SUR,7408.667674,7408.667674,7408.667674,518124.179,518124.179,518124.179,17.48002074,17.48002074,17.48002074
2010,740,SUR,7105,7105,7105,94900.57975,94900.57975,94900.57975,17.28372563,17.28372563,17.28372563
2011,740,SUR,7373,7375.8,7373.6,93364.39951,95193.11535,93332.45091,17.45727269,17.45906137,17.45765602
2012,740,SUR,7641,7646.6,7642.2,91828.21926,95485.65094,91764.32206,17.62627296,17.62975781,17.62701987
2013,740,SUR,7909,7917.4,7910.8,90292.03901,95778.18654,90196.19321,17.79099895,17.79609569,17.79209144
2014,740,SUR,8177,8188.2,8179.4,88755.85877,96070.72213,88628.06437,17.95169827,17.95832983,17.95311988
2015,740,SUR,8445,8459,8448,87219.67852,96363.25773,87059.93552,18.10859665,18.11669232,18.11033226
2016,740,SUR,8837.8,8820.6,8851.8,85699.1504,97041.47353,85514.78972,18.33211662,18.32248258,18.33994818
2017,740,SUR,9230.6,9182.2,9255.6,84178.62228,97719.68933,83969.64392,18.54849612,18.52220192,18.56203842
2018,740,SUR,9623.4,9543.8,9659.4,82658.09415,98397.90513,82424.49812,18.75825309,18.7162583,18.77716245
2019,740,SUR,10016.2,9905.4,10063.2,81137.56603,99076.12093,80879.35232,18.96184857,18.90501803,18.98581679
2020,740,SUR,10409,10267,10467,79617.03791,99754.33673,79334.20652,19.15969492,19.08881138,19.18844432
2021,740,SUR,10932,10630,11071.8,78191.76664,100603.2354,77815.00184,19.41483042,19.26862206,19.48151516
2022,740,SUR,11455,10993,11676.6,76766.49537,101452.1341,76295.79716,19.66120295,19.4440036,19.76311919
2023,740,SUR,11978,11356,12281.4,75341.2241,102301.0327,74776.59248,19.89949379,19.61520612,20.03426573
2024,740,SUR,12501,11719,12886.2,73915.95282,103149.9314,73257.38781,20.13030423,19.78245813,20.29583066
2025,740,SUR,13024,12082,13491,72490.68155,103998.8301,71738.18313,20.35416785,19.94596906,20.54857943
